,Graph,Collection,Nodes,Edges,Density,Maximum degree,Minimum degree,Average degree,Assortativity,Total triangles,Average triangles,Maximum triangles,Avg. clustering coef.,Frac. closed triangles,Maximum k-core,Max. clique (lb)
5,frb30-15-5,BHOSLIB,450,83231.0,0.823865,403.0,321.0,369.0,-0.049383800000000005,25284783.0,56188.0,66448.0,0.8222709999999999,0.822053,333.0,26.0
6,frb35-17-1,BHOSLIB,595,148859.0,0.842368,544.0,462.0,500.0,-0.0411977,62589210.0,105191.0,123925.0,0.8410110000000001,0.840878,463.0,29.0
7,frb35-17-2,BHOSLIB,595,148868.0,0.842419,541.0,460.0,500.0,-0.029399599999999998,62542020.0,105112.0,122290.0,0.840465,0.8403940000000001,465.0,29.0
8,frb35-17-3,BHOSLIB,595,148784.0,0.841943,549.0,429.0,500.0,-0.03583309999999999,62571282.0,105161.0,126231.0,0.8413379999999999,0.8411879999999999,451.0,29.0
9,frb35-17-4,BHOSLIB,595,148873.0,0.842447,560.0,444.0,500.0,-0.0380713,62665446.0,105320.0,131119.0,0.841658,0.841501,456.0,30.0
10,frb35-17-5,BHOSLIB,595,148572.0,0.840744,550.0,460.0,499.0,-0.0242639,62223117.0,104576.0,126301.0,0.8393299999999999,0.8392649999999999,461.0,28.0
11,frb40-19-1,BHOSLIB,760,247106.0,0.856758,703.0,581.0,650.0,-0.028485000000000003,137537475.0,180970.0,210645.0,0.8561719999999999,0.856082,595.0,33.0
12,frb40-19-2,BHOSLIB,760,247157.0,0.856934,702.0,588.0,650.0,-0.0349963,137535582.0,180967.0,209909.0,0.856034,0.8559370000000001,598.0,34.0
13,frb40-19-3,BHOSLIB,760,247325.0,0.857517,702.0,600.0,650.0,-0.021208900000000003,137649684.0,181118.0,210224.0,0.8558100000000001,0.8557819999999999,613.0,33.0
14,frb40-19-4,BHOSLIB,760,246815.0,0.855749,692.0,595.0,649.0,-0.034223,136839261.0,180051.0,203956.0,0.8543059999999999,0.854234,600.0,33.0
15,frb40-19-5,BHOSLIB,760,246801.0,0.8557,691.0,585.0,649.0,-0.0260197,136843962.0,180057.0,203664.0,0.85436,0.854308,596.0,32.0
16,frb45-21-1,BHOSLIB,945,386854.0,0.867308,876.0,756.0,818.0,-0.023507,274215303.0,290174.0,331569.0,0.8662690000000001,0.866231,769.0,36.0
17,frb45-21-2,BHOSLIB,945,387416.0,0.868568,870.0,753.0,819.0,-0.029232499999999998,275350671.0,291376.0,326917.0,0.8673559999999999,0.8673129999999999,769.0,37.0
18,frb45-21-3,BHOSLIB,945,387795.0,0.869418,872.0,739.0,820.0,-0.023224,276204504.0,292279.0,329633.0,0.868295,0.868258,764.0,36.0
19,frb45-21-4,BHOSLIB,945,387491.0,0.8687360000000001,875.0,732.0,820.0,-0.028105,275725716.0,291773.0,331229.0,0.8680190000000001,0.8679530000000001,757.0,36.0
20,frb45-21-5,BHOSLIB,945,387461.0,0.868669,874.0,764.0,820.0,-0.025452900000000004,275412942.0,291442.0,330516.0,0.867368,0.8673299999999999,771.0,36.0
21,frb50-23-1,BHOSLIB,1150,580603.0,0.8788030000000001,1065.0,941.0,1009.0,-0.022007,514468827.0,447364.0,496139.0,0.877915,0.877884,950.0,40.0
22,frb50-23-2,BHOSLIB,1150,579824.0,0.877624,1074.0,922.0,1008.0,-0.0202049,512490471.0,445643.0,504621.0,0.876856,0.876827,936.0,40.0
23,frb50-23-3,BHOSLIB,1150,579607.0,0.877295,1078.0,945.0,1008.0,-0.0249133,511595760.0,444865.0,508004.0,0.8761690000000001,0.876142,953.0,40.0
24,frb50-23-4,BHOSLIB,1150,580417.0,0.8785209999999999,1071.0,941.0,1009.0,-0.025344,513954522.0,446916.0,502654.0,0.8775940000000001,0.87756,950.0,40.0
25,frb50-23-5,BHOSLIB,1150,580640.0,0.8788590000000001,1080.0,922.0,1009.0,-0.025265299999999997,514642440.0,447515.0,510883.0,0.8780629999999999,0.878023,949.0,41.0
26,frb53-24-1,BHOSLIB,1272,714129.0,0.883434,1185.0,1039.0,1122.0,-0.0130046,707565993.0,556262.0,619384.0,0.8826959999999999,0.882684,1054.0,42.0
27,frb53-24-2,BHOSLIB,1272,714067.0,0.883357,1182.0,1039.0,1122.0,-0.0199921,707153097.0,555937.0,615325.0,0.882437,0.882417,1057.0,42.0
28,frb53-24-3,BHOSLIB,1272,714229.0,0.8835569999999999,1183.0,1037.0,1123.0,-0.021076400000000002,707732730.0,556393.0,616529.0,0.882724,0.882698,1050.0,43.0
29,frb53-24-4,BHOSLIB,1272,714048.0,0.8833340000000001,1189.0,1045.0,1122.0,-0.023966900000000003,707087994.0,555886.0,622152.0,0.8824,0.8823700000000001,1063.0,42.0
30,frb53-24-5,BHOSLIB,1272,714130.0,0.8834350000000001,1199.0,1065.0,1122.0,-0.024623500000000003,707216097.0,555987.0,633071.0,0.8824069999999999,0.882383,1071.0,42.0
31,frb59-26-1,BHOSLIB,1534,1049256.0,0.892368,1439.0,1256.0,1368.0,-0.0148445,1279610478.0,834165.0,921051.0,0.891749,0.891733,1282.0,48.0
32,frb59-26-2,BHOSLIB,1534,1049648.0,0.892701,1433.0,1268.0,1368.0,-0.0166248,1280975613.0,835055.0,914681.0,0.8920309999999999,0.892014,1285.0,47.0
33,frb59-26-3,BHOSLIB,1534,1049729.0,0.8927700000000001,1455.0,1275.0,1368.0,-0.0169481,1281277926.0,835252.0,942732.0,0.8921020000000001,0.892086,1296.0,46.0
34,frb59-26-4,BHOSLIB,1534,1048800.0,0.8919799999999999,1435.0,1259.0,1367.0,-0.014658100000000002,1278017349.0,833127.0,916617.0,0.891392,0.8913760000000001,1284.0,47.0
35,frb59-26-5,BHOSLIB,1534,1049829.0,0.892855,1452.0,1295.0,1368.0,-0.0225315,1281675225.0,835511.0,937881.0,0.8922059999999999,0.892178,1302.0,45.0
